Timestamp,Sender,Receiver,MessageType,Severity,Distance,Success
00:37.8,0,22,NEARBY_COLLISION,MEDIUM,72.53,True
00:37.8,9,22,NEARBY_COLLISION,MEDIUM,57.42,True
00:37.8,9,23,NEARBY_COLLISION,MEDIUM,85.31,True
00:37.8,0,25,NEARBY_COLLISION,MEDIUM,31.91,True
00:37.8,9,25,NEARBY_COLLISION,MEDIUM,15.28,True
00:37.8,9,3,NEARBY_COLLISION,MEDIUM,88.77,True
00:37.8,0,33,NEARBY_COLLISION,MEDIUM,99.68,True
00:37.8,9,33,NEARBY_COLLISION,MEDIUM,85.80,True
00:37.8,0,34,NEARBY_COLLISION,MEDIUM,53.12,True
00:37.8,9,34,NEARBY_COLLISION,MEDIUM,36.65,False
00:37.8,0,37,NEARBY_COLLISION,MEDIUM,88.57,True
00:37.8,0,39,NEARBY_COLLISION,MEDIUM,17.64,True
00:37.8,9,39,NEARBY_COLLISION,MEDIUM,42.11,True
00:37.8,0,42,NEARBY_COLLISION,MEDIUM,86.03,True
00:37.8,9,42,NEARBY_COLLISION,MEDIUM,95.67,True
00:37.8,9,44,NEARBY_COLLISION,MEDIUM,86.75,True
00:37.8,0,47,NEARBY_COLLISION,MEDIUM,58.87,True
00:37.8,9,47,NEARBY_COLLISION,MEDIUM,39.63,True
00:37.8,10,38,COLLISION_WARNING,HIGH,21.85,True
00:37.8,38,10,COLLISION_WARNING,HIGH,21.85,True
00:37.8,10,18,NEARBY_COLLISION,HIGH,89.11,True
00:37.8,38,18,NEARBY_COLLISION,HIGH,67.59,True
00:37.8,10,26,NEARBY_COLLISION,HIGH,24.26,True
00:37.8,38,26,NEARBY_COLLISION,HIGH,45.99,True
00:37.8,10,32,NEARBY_COLLISION,HIGH,44.64,True
00:37.8,38,32,NEARBY_COLLISION,HIGH,50.21,True
00:37.8,10,36,NEARBY_COLLISION,HIGH,98.24,True
00:37.8,14,7,COLLISION_WARNING,HIGH,14.29,True
00:37.8,7,14,COLLISION_WARNING,HIGH,14.29,True
00:37.8,14,15,NEARBY_COLLISION,HIGH,86.27,True
00:37.8,7,15,NEARBY_COLLISION,HIGH,99.95,True
00:37.8,14,16,NEARBY_COLLISION,HIGH,94.77,True
00:37.8,7,16,NEARBY_COLLISION,HIGH,95.08,True
00:37.8,14,31,NEARBY_COLLISION,HIGH,33.94,True
00:37.8,7,31,NEARBY_COLLISION,HIGH,47.72,True
00:37.8,14,5,NEARBY_COLLISION,HIGH,18.44,True
00:37.8,7,5,NEARBY_COLLISION,HIGH,5.53,True
00:37.8,20,9,COLLISION_WARNING,MEDIUM,14.68,True
00:37.8,9,20,COLLISION_WARNING,MEDIUM,14.68,True
00:37.8,20,0,NEARBY_COLLISION,MEDIUM,13.15,True
00:37.8,9,0,NEARBY_COLLISION,MEDIUM,24.95,True
00:37.8,9,12,NEARBY_COLLISION,MEDIUM,89.84,True
00:37.8,20,22,NEARBY_COLLISION,MEDIUM,69.66,True
00:37.8,9,22,NEARBY_COLLISION,MEDIUM,57.42,True
00:37.8,20,23,NEARBY_COLLISION,MEDIUM,97.90,True
00:37.8,9,23,NEARBY_COLLISION,MEDIUM,85.31,True
00:37.8,20,25,NEARBY_COLLISION,MEDIUM,18.76,True
00:37.8,9,25,NEARBY_COLLISION,MEDIUM,15.28,True
00:37.8,20,3,NEARBY_COLLISION,MEDIUM,100.00,True
00:37.8,9,3,NEARBY_COLLISION,MEDIUM,88.77,True
00:37.8,20,33,NEARBY_COLLISION,MEDIUM,97.77,True
00:37.8,9,33,NEARBY_COLLISION,MEDIUM,85.80,True
00:37.8,20,34,NEARBY_COLLISION,MEDIUM,49.14,True
00:37.8,9,34,NEARBY_COLLISION,MEDIUM,36.65,True
00:37.8,20,39,NEARBY_COLLISION,MEDIUM,30.66,True
00:37.8,9,39,NEARBY_COLLISION,MEDIUM,42.11,True
00:37.8,20,42,NEARBY_COLLISION,MEDIUM,84.13,True
00:37.8,9,42,NEARBY_COLLISION,MEDIUM,95.67,True
00:37.8,9,44,NEARBY_COLLISION,MEDIUM,86.75,True
00:37.8,20,47,NEARBY_COLLISION,MEDIUM,45.74,True
00:37.8,9,47,NEARBY_COLLISION,MEDIUM,39.63,True
00:37.8,23,33,COLLISION_WARNING,HIGH,6.93,True
00:37.8,33,23,COLLISION_WARNING,HIGH,6.93,True
00:37.8,33,0,NEARBY_COLLISION,HIGH,99.68,True
00:37.8,23,12,NEARBY_COLLISION,HIGH,22.34,False
00:37.8,33,12,NEARBY_COLLISION,HIGH,15.42,True
00:37.8,23,20,NEARBY_COLLISION,HIGH,97.90,True
00:37.8,33,20,NEARBY_COLLISION,HIGH,97.77,True
00:37.8,23,22,NEARBY_COLLISION,HIGH,28.29,False
00:37.8,33,22,NEARBY_COLLISION,HIGH,28.40,True
00:37.8,23,25,NEARBY_COLLISION,HIGH,96.89,True
00:37.8,33,25,NEARBY_COLLISION,HIGH,98.10,True
00:37.8,23,28,NEARBY_COLLISION,HIGH,89.05,True
00:37.8,33,28,NEARBY_COLLISION,HIGH,95.96,True
00:37.8,23,3,NEARBY_COLLISION,HIGH,14.95,True
00:37.8,33,3,NEARBY_COLLISION,HIGH,8.11,True
00:37.8,23,34,NEARBY_COLLISION,HIGH,48.80,True
00:37.8,33,34,NEARBY_COLLISION,HIGH,49.15,True
00:37.8,23,44,NEARBY_COLLISION,HIGH,11.03,True
00:37.8,33,44,NEARBY_COLLISION,HIGH,17.95,True
00:37.8,23,45,NEARBY_COLLISION,HIGH,94.47,True
00:37.8,23,9,NEARBY_COLLISION,HIGH,85.31,True
00:37.8,33,9,NEARBY_COLLISION,HIGH,85.80,True
00:37.8,25,47,COLLISION_WARNING,MEDIUM,27.06,True
00:37.8,47,25,COLLISION_WARNING,MEDIUM,27.06,True
00:37.8,25,0,NEARBY_COLLISION,MEDIUM,31.91,True
00:37.8,47,0,NEARBY_COLLISION,MEDIUM,58.87,True
00:37.8,25,20,NEARBY_COLLISION,MEDIUM,18.76,True
00:37.8,47,20,NEARBY_COLLISION,MEDIUM,45.74,True
00:37.8,25,22,NEARBY_COLLISION,MEDIUM,69.79,True
00:37.8,47,22,NEARBY_COLLISION,MEDIUM,81.09,True
00:37.8,25,23,NEARBY_COLLISION,MEDIUM,96.89,False
00:37.8,25,33,NEARBY_COLLISION,MEDIUM,98.10,True
00:37.8,25,34,NEARBY_COLLISION,MEDIUM,49.33,True
00:37.8,47,34,NEARBY_COLLISION,MEDIUM,63.28,True
00:37.8,25,35,NEARBY_COLLISION,MEDIUM,97.68,True
00:37.8,47,35,NEARBY_COLLISION,MEDIUM,76.72,True
00:37.8,25,39,NEARBY_COLLISION,MEDIUM,49.36,True
00:37.8,47,39,NEARBY_COLLISION,MEDIUM,76.13,True
00:37.8,25,4,NEARBY_COLLISION,MEDIUM,93.01,True
00:37.8,47,4,NEARBY_COLLISION,MEDIUM,66.27,True
00:37.8,25,42,NEARBY_COLLISION,MEDIUM,84.95,True
00:37.8,47,42,NEARBY_COLLISION,MEDIUM,90.07,True
00:37.8,25,44,NEARBY_COLLISION,MEDIUM,97.04,True
00:37.8,25,9,NEARBY_COLLISION,MEDIUM,15.28,True
00:37.8,47,9,NEARBY_COLLISION,MEDIUM,39.63,True
00:37.8,25,9,COLLISION_WARNING,HIGH,15.28,True
00:37.8,9,25,COLLISION_WARNING,HIGH,15.28,True
00:37.8,25,0,NEARBY_COLLISION,HIGH,31.91,True
00:37.8,9,0,NEARBY_COLLISION,HIGH,24.95,False
00:37.8,9,12,NEARBY_COLLISION,HIGH,89.84,True
00:37.8,25,20,NEARBY_COLLISION,HIGH,18.76,True
00:37.8,9,20,NEARBY_COLLISION,HIGH,14.68,True
00:37.8,25,22,NEARBY_COLLISION,HIGH,69.79,True
00:37.8,9,22,NEARBY_COLLISION,HIGH,57.42,True
00:37.8,25,23,NEARBY_COLLISION,HIGH,96.89,True
00:37.8,9,23,NEARBY_COLLISION,HIGH,85.31,True
00:37.8,9,3,NEARBY_COLLISION,HIGH,88.77,True
00:37.8,25,33,NEARBY_COLLISION,HIGH,98.10,True
00:37.8,9,33,NEARBY_COLLISION,HIGH,85.80,True
00:37.8,25,34,NEARBY_COLLISION,HIGH,49.33,True
00:37.8,9,34,NEARBY_COLLISION,HIGH,36.65,True
00:37.8,25,35,NEARBY_COLLISION,HIGH,97.68,True
00:37.8,25,39,NEARBY_COLLISION,HIGH,49.36,True
00:37.8,9,39,NEARBY_COLLISION,HIGH,42.11,True
00:37.8,25,4,NEARBY_COLLISION,HIGH,93.01,False
00:37.8,25,42,NEARBY_COLLISION,HIGH,84.95,True
00:37.8,9,42,NEARBY_COLLISION,HIGH,95.67,True
00:37.8,25,44,NEARBY_COLLISION,HIGH,97.04,False
00:37.8,9,44,NEARBY_COLLISION,HIGH,86.75,True
00:37.8,25,47,NEARBY_COLLISION,HIGH,27.06,True
00:37.8,9,47,NEARBY_COLLISION,HIGH,39.63,True
00:37.8,28,45,COLLISION_WARNING,HIGH,8.52,True
00:37.8,45,28,COLLISION_WARNING,HIGH,8.52,True
00:37.8,28,22,NEARBY_COLLISION,HIGH,98.44,True
00:37.8,28,23,NEARBY_COLLISION,HIGH,89.05,True
00:37.8,45,23,NEARBY_COLLISION,HIGH,94.47,True
00:37.8,28,33,NEARBY_COLLISION,HIGH,95.96,True
00:37.8,28,35,NEARBY_COLLISION,HIGH,51.31,True
00:37.8,45,35,NEARBY_COLLISION,HIGH,58.07,True
00:37.8,28,44,NEARBY_COLLISION,HIGH,78.02,True
00:37.8,45,44,NEARBY_COLLISION,HIGH,83.46,True
00:37.8,33,44,COLLISION_WARNING,LOW,17.95,True
00:37.8,44,33,COLLISION_WARNING,LOW,17.95,True
00:37.8,33,0,NEARBY_COLLISION,LOW,99.68,True
00:37.8,33,12,NEARBY_COLLISION,LOW,15.42,True
00:37.8,44,12,NEARBY_COLLISION,LOW,33.30,True
00:37.8,33,20,NEARBY_COLLISION,LOW,97.77,True
00:37.8,33,22,NEARBY_COLLISION,LOW,28.40,True
00:37.8,44,22,NEARBY_COLLISION,LOW,32.37,True
00:37.8,33,23,NEARBY_COLLISION,LOW,6.93,True
00:37.8,44,23,NEARBY_COLLISION,LOW,11.03,True
00:37.8,33,25,NEARBY_COLLISION,LOW,98.10,True
00:37.8,44,25,NEARBY_COLLISION,LOW,97.04,True
00:37.8,33,28,NEARBY_COLLISION,LOW,95.96,True
00:37.8,44,28,NEARBY_COLLISION,LOW,78.02,True
00:37.8,33,3,NEARBY_COLLISION,LOW,8.11,True
00:37.8,44,3,NEARBY_COLLISION,LOW,25.84,True
00:37.8,33,34,NEARBY_COLLISION,LOW,49.15,True
00:37.8,44,34,NEARBY_COLLISION,LOW,51.28,True
00:37.8,44,35,NEARBY_COLLISION,LOW,95.62,True
00:37.8,44,45,NEARBY_COLLISION,LOW,83.46,True
00:37.8,33,9,NEARBY_COLLISION,LOW,85.80,True
00:37.8,44,9,NEARBY_COLLISION,LOW,86.75,True
00:37.8,43,46,COLLISION_WARNING,HIGH,27.31,True
00:37.8,46,43,COLLISION_WARNING,HIGH,27.31,True
00:37.8,46,16,NEARBY_COLLISION,HIGH,83.02,True
00:37.8,43,19,NEARBY_COLLISION,HIGH,98.66,True
00:37.8,46,19,NEARBY_COLLISION,HIGH,74.22,True
00:37.8,46,24,NEARBY_COLLISION,HIGH,78.15,True
00:37.8,43,27,NEARBY_COLLISION,HIGH,90.90,True
00:37.8,43,48,NEARBY_COLLISION,HIGH,70.84,True
00:37.8,46,48,NEARBY_COLLISION,HIGH,60.08,True
00:37.8,43,49,NEARBY_COLLISION,HIGH,55.33,True
00:37.8,46,49,NEARBY_COLLISION,HIGH,47.66,True
00:37.8,48,49,COLLISION_WARNING,HIGH,15.93,True
00:37.8,49,48,COLLISION_WARNING,HIGH,15.93,True
00:37.8,48,43,NEARBY_COLLISION,HIGH,70.84,True
00:37.8,49,43,NEARBY_COLLISION,HIGH,55.33,True
00:37.8,48,46,NEARBY_COLLISION,HIGH,60.08,True
00:37.8,49,46,NEARBY_COLLISION,HIGH,47.66,True
00:37.8,0,9,COLLISION_WARNING,MEDIUM,24.17,True
00:37.8,9,0,COLLISION_WARNING,MEDIUM,24.17,True
00:37.8,9,12,NEARBY_COLLISION,MEDIUM,90.76,True
00:37.8,0,20,NEARBY_COLLISION,MEDIUM,12.75,True
00:37.8,9,20,NEARBY_COLLISION,MEDIUM,13.95,True
00:37.8,0,22,NEARBY_COLLISION,MEDIUM,71.12,False
00:37.8,9,22,NEARBY_COLLISION,MEDIUM,57.01,True
00:37.8,9,23,NEARBY_COLLISION,MEDIUM,86.25,True
00:37.8,0,25,NEARBY_COLLISION,MEDIUM,32.20,False
00:37.8,9,25,NEARBY_COLLISION,MEDIUM,15.06,True
00:37.8,9,3,NEARBY_COLLISION,MEDIUM,89.71,True
00:37.8,0,33,NEARBY_COLLISION,MEDIUM,99.92,True
00:37.8,9,33,NEARBY_COLLISION,MEDIUM,87.04,True
00:37.8,0,34,NEARBY_COLLISION,MEDIUM,51.71,True
00:37.8,9,34,NEARBY_COLLISION,MEDIUM,36.22,True
00:37.8,0,37,NEARBY_COLLISION,MEDIUM,89.64,True
00:37.8,0,39,NEARBY_COLLISION,MEDIUM,19.26,True
00:37.8,9,39,NEARBY_COLLISION,MEDIUM,42.96,True
00:37.8,0,42,NEARBY_COLLISION,MEDIUM,84.99,True
00:37.8,9,42,NEARBY_COLLISION,MEDIUM,93.75,True
00:37.8,9,44,NEARBY_COLLISION,MEDIUM,87.62,False
00:37.8,0,47,NEARBY_COLLISION,MEDIUM,57.22,True
00:37.8,9,47,NEARBY_COLLISION,MEDIUM,38.12,True
00:37.8,10,38,COLLISION_WARNING,HIGH,19.29,True
00:37.8,38,10,COLLISION_WARNING,HIGH,19.29,True
00:37.8,10,18,NEARBY_COLLISION,HIGH,87.96,True
00:37.8,38,18,NEARBY_COLLISION,HIGH,69.09,True
00:37.8,10,26,NEARBY_COLLISION,HIGH,24.62,True
00:37.8,38,26,NEARBY_COLLISION,HIGH,43.76,True
00:37.8,10,32,NEARBY_COLLISION,HIGH,46.22,True
00:37.8,38,32,NEARBY_COLLISION,HIGH,50.55,True
00:37.8,10,36,NEARBY_COLLISION,HIGH,97.84,True
00:37.8,14,7,COLLISION_WARNING,HIGH,12.75,True
00:37.8,7,14,COLLISION_WARNING,HIGH,12.75,True
00:37.8,14,15,NEARBY_COLLISION,HIGH,87.77,True
00:37.8,14,16,NEARBY_COLLISION,HIGH,94.51,True
00:37.8,7,16,NEARBY_COLLISION,HIGH,95.17,True
00:37.8,14,31,NEARBY_COLLISION,HIGH,36.49,True
00:37.8,7,31,NEARBY_COLLISION,HIGH,48.69,True
00:37.8,14,5,NEARBY_COLLISION,HIGH,18.41,True
00:37.8,7,5,NEARBY_COLLISION,HIGH,6.87,True
00:37.8,20,9,COLLISION_WARNING,MEDIUM,13.95,True
00:37.8,9,20,COLLISION_WARNING,MEDIUM,13.95,True
00:37.8,20,0,NEARBY_COLLISION,MEDIUM,12.75,True
00:37.8,9,0,NEARBY_COLLISION,MEDIUM,24.17,True
00:37.8,9,12,NEARBY_COLLISION,MEDIUM,90.76,True
00:37.8,20,22,NEARBY_COLLISION,MEDIUM,68.33,True
00:37.8,9,22,NEARBY_COLLISION,MEDIUM,57.01,True
00:37.8,20,23,NEARBY_COLLISION,MEDIUM,97.90,False
00:37.8,9,23,NEARBY_COLLISION,MEDIUM,86.25,True
00:37.8,20,25,NEARBY_COLLISION,MEDIUM,19.46,True
00:37.8,9,25,NEARBY_COLLISION,MEDIUM,15.06,True
00:37.8,20,3,NEARBY_COLLISION,MEDIUM,100.00,True
00:37.8,9,3,NEARBY_COLLISION,MEDIUM,89.71,True
00:37.8,20,33,NEARBY_COLLISION,MEDIUM,98.09,True
00:37.8,9,33,NEARBY_COLLISION,MEDIUM,87.04,True
00:37.8,20,34,NEARBY_COLLISION,MEDIUM,47.80,True
00:37.8,9,34,NEARBY_COLLISION,MEDIUM,36.22,True
00:37.8,20,39,NEARBY_COLLISION,MEDIUM,31.90,True
00:37.8,9,39,NEARBY_COLLISION,MEDIUM,42.96,True
00:37.8,20,42,NEARBY_COLLISION,MEDIUM,83.16,True
00:37.8,9,42,NEARBY_COLLISION,MEDIUM,93.75,True
00:37.8,9,44,NEARBY_COLLISION,MEDIUM,87.62,True
00:37.8,20,47,NEARBY_COLLISION,MEDIUM,44.50,True
00:37.8,9,47,NEARBY_COLLISION,MEDIUM,38.12,True
00:37.8,23,33,COLLISION_WARNING,HIGH,6.79,True
00:37.8,33,23,COLLISION_WARNING,HIGH,6.79,True
00:37.8,33,0,NEARBY_COLLISION,HIGH,99.92,True
00:37.8,23,12,NEARBY_COLLISION,HIGH,22.34,True
00:37.8,33,12,NEARBY_COLLISION,HIGH,15.55,True
00:37.8,23,20,NEARBY_COLLISION,HIGH,97.90,True
00:37.8,33,20,NEARBY_COLLISION,HIGH,98.09,True
00:37.8,23,22,NEARBY_COLLISION,HIGH,29.61,True
00:37.8,33,22,NEARBY_COLLISION,HIGH,30.04,True
00:37.8,23,25,NEARBY_COLLISION,HIGH,96.92,True
00:37.8,33,25,NEARBY_COLLISION,HIGH,98.45,True
00:37.8,23,28,NEARBY_COLLISION,HIGH,88.42,True
00:37.8,33,28,NEARBY_COLLISION,HIGH,95.15,True
00:37.8,23,3,NEARBY_COLLISION,HIGH,14.95,True
00:37.8,33,3,NEARBY_COLLISION,HIGH,8.19,True
00:37.8,23,34,NEARBY_COLLISION,HIGH,50.16,True
00:37.8,33,34,NEARBY_COLLISION,HIGH,50.82,True
00:37.8,23,44,NEARBY_COLLISION,HIGH,10.76,True
00:37.8,33,44,NEARBY_COLLISION,HIGH,17.51,True
00:37.8,23,45,NEARBY_COLLISION,HIGH,94.39,True
00:37.8,23,9,NEARBY_COLLISION,HIGH,86.25,False
00:37.8,33,9,NEARBY_COLLISION,HIGH,87.04,True
00:37.8,25,47,COLLISION_WARNING,MEDIUM,25.13,True
00:37.8,47,25,COLLISION_WARNING,MEDIUM,25.13,True
00:37.8,25,0,NEARBY_COLLISION,MEDIUM,32.20,True
00:37.8,47,0,NEARBY_COLLISION,MEDIUM,57.22,True
00:37.8,25,20,NEARBY_COLLISION,MEDIUM,19.46,True
00:37.8,47,20,NEARBY_COLLISION,MEDIUM,44.50,True
00:37.8,25,22,NEARBY_COLLISION,MEDIUM,68.56,True
00:37.8,47,22,NEARBY_COLLISION,MEDIUM,79.32,True
00:37.8,25,23,NEARBY_COLLISION,MEDIUM,96.92,True
00:37.8,25,33,NEARBY_COLLISION,MEDIUM,98.45,True
00:37.8,25,34,NEARBY_COLLISION,MEDIUM,48.13,True
00:37.8,47,34,NEARBY_COLLISION,MEDIUM,61.44,True
00:37.8,25,35,NEARBY_COLLISION,MEDIUM,97.71,True
00:37.8,47,35,NEARBY_COLLISION,MEDIUM,78.56,True
00:37.8,25,39,NEARBY_COLLISION,MEDIUM,51.29,True
00:37.8,47,39,NEARBY_COLLISION,MEDIUM,76.12,True
00:37.8,25,4,NEARBY_COLLISION,MEDIUM,92.61,True
00:37.8,47,4,NEARBY_COLLISION,MEDIUM,67.79,True
00:37.8,25,42,NEARBY_COLLISION,MEDIUM,84.10,True
00:37.8,47,42,NEARBY_COLLISION,MEDIUM,88.65,True
00:37.8,25,44,NEARBY_COLLISION,MEDIUM,96.98,True
00:37.8,25,9,NEARBY_COLLISION,MEDIUM,15.06,True
00:37.8,47,9,NEARBY_COLLISION,MEDIUM,38.12,True
00:37.8,25,9,COLLISION_WARNING,HIGH,15.06,True
00:37.8,9,25,COLLISION_WARNING,HIGH,15.06,False
00:37.8,25,0,NEARBY_COLLISION,HIGH,32.20,True
00:37.8,9,0,NEARBY_COLLISION,HIGH,24.17,True
00:37.8,9,12,NEARBY_COLLISION,HIGH,90.76,True
00:37.8,25,20,NEARBY_COLLISION,HIGH,19.46,False
00:37.8,9,20,NEARBY_COLLISION,HIGH,13.95,True
00:37.8,25,22,NEARBY_COLLISION,HIGH,68.56,True
00:37.8,9,22,NEARBY_COLLISION,HIGH,57.01,True
00:37.8,25,23,NEARBY_COLLISION,HIGH,96.92,True
00:37.8,9,23,NEARBY_COLLISION,HIGH,86.25,True
00:37.8,9,3,NEARBY_COLLISION,HIGH,89.71,True
00:37.8,25,33,NEARBY_COLLISION,HIGH,98.45,True
00:37.8,9,33,NEARBY_COLLISION,HIGH,87.04,True
00:37.8,25,34,NEARBY_COLLISION,HIGH,48.13,False
00:37.8,9,34,NEARBY_COLLISION,HIGH,36.22,True
00:37.8,25,35,NEARBY_COLLISION,HIGH,97.71,True
00:37.8,25,39,NEARBY_COLLISION,HIGH,51.29,True
00:37.8,9,39,NEARBY_COLLISION,HIGH,42.96,False
00:37.8,25,4,NEARBY_COLLISION,HIGH,92.61,True
00:37.8,25,42,NEARBY_COLLISION,HIGH,84.10,True
00:37.8,9,42,NEARBY_COLLISION,HIGH,93.75,True
00:37.8,25,44,NEARBY_COLLISION,HIGH,96.98,True
00:37.8,9,44,NEARBY_COLLISION,HIGH,87.62,True
00:37.8,25,47,NEARBY_COLLISION,HIGH,25.13,True
00:37.8,9,47,NEARBY_COLLISION,HIGH,38.12,True
00:37.8,28,45,COLLISION_WARNING,HIGH,7.61,True
00:37.8,45,28,COLLISION_WARNING,HIGH,7.61,True
00:37.8,28,22,NEARBY_COLLISION,HIGH,98.32,True
00:37.8,28,23,NEARBY_COLLISION,HIGH,88.42,True
00:37.8,45,23,NEARBY_COLLISION,HIGH,94.39,True
00:37.8,28,33,NEARBY_COLLISION,HIGH,95.15,True
00:37.8,28,35,NEARBY_COLLISION,HIGH,50.33,True
00:37.8,45,35,NEARBY_COLLISION,HIGH,55.18,True
00:37.8,28,44,NEARBY_COLLISION,HIGH,77.66,True
00:37.8,45,44,NEARBY_COLLISION,HIGH,83.64,True
00:37.8,33,44,COLLISION_WARNING,LOW,17.51,True
00:37.8,44,33,COLLISION_WARNING,LOW,17.51,True
00:37.8,33,0,NEARBY_COLLISION,LOW,99.92,True
00:37.8,33,12,NEARBY_COLLISION,LOW,15.55,True
00:37.8,44,12,NEARBY_COLLISION,LOW,33.03,True
00:37.8,33,20,NEARBY_COLLISION,LOW,98.09,True
00:37.8,33,22,NEARBY_COLLISION,LOW,30.04,True
00:37.8,44,22,NEARBY_COLLISION,LOW,33.39,True
00:37.8,33,23,NEARBY_COLLISION,LOW,6.79,True
00:37.8,44,23,NEARBY_COLLISION,LOW,10.76,True
00:37.8,33,25,NEARBY_COLLISION,LOW,98.45,True
00:37.8,44,25,NEARBY_COLLISION,LOW,96.98,True
00:37.8,33,28,NEARBY_COLLISION,LOW,95.15,True
00:37.8,44,28,NEARBY_COLLISION,LOW,77.66,True
00:37.8,33,3,NEARBY_COLLISION,LOW,8.19,True
00:37.8,44,3,NEARBY_COLLISION,LOW,25.56,True
00:37.8,33,34,NEARBY_COLLISION,LOW,50.82,True
00:37.8,44,34,NEARBY_COLLISION,LOW,52.49,True
00:37.8,44,35,NEARBY_COLLISION,LOW,95.10,True
00:37.8,44,45,NEARBY_COLLISION,LOW,83.64,False
00:37.8,33,9,NEARBY_COLLISION,LOW,87.04,True
00:37.8,44,9,NEARBY_COLLISION,LOW,87.62,True
00:37.8,43,46,COLLISION_WARNING,HIGH,27.17,True
00:37.8,46,43,COLLISION_WARNING,HIGH,27.17,True
00:37.8,46,16,NEARBY_COLLISION,HIGH,84.23,True
00:37.8,43,19,NEARBY_COLLISION,HIGH,99.21,True
00:37.8,46,19,NEARBY_COLLISION,HIGH,75.50,True
00:37.8,46,24,NEARBY_COLLISION,HIGH,79.66,True
00:37.8,43,27,NEARBY_COLLISION,HIGH,88.15,True
00:37.8,43,48,NEARBY_COLLISION,HIGH,71.09,True
00:37.8,46,48,NEARBY_COLLISION,HIGH,58.52,False
00:37.8,43,49,NEARBY_COLLISION,HIGH,57.80,True
00:37.8,46,49,NEARBY_COLLISION,HIGH,47.90,True
00:37.8,48,49,COLLISION_WARNING,HIGH,13.76,True
00:37.8,49,48,COLLISION_WARNING,HIGH,13.76,True
00:37.8,48,43,NEARBY_COLLISION,HIGH,71.09,True
00:37.8,49,43,NEARBY_COLLISION,HIGH,57.80,True
00:37.8,48,46,NEARBY_COLLISION,HIGH,58.52,True
00:37.8,49,46,NEARBY_COLLISION,HIGH,47.90,True
00:38.0,0,9,COLLISION_WARNING,MEDIUM,23.41,True
00:38.0,9,0,COLLISION_WARNING,MEDIUM,23.41,False
00:38.0,9,12,NEARBY_COLLISION,MEDIUM,91.70,True
00:38.0,0,20,NEARBY_COLLISION,MEDIUM,12.37,True
00:38.0,9,20,NEARBY_COLLISION,MEDIUM,13.22,True
00:38.0,0,22,NEARBY_COLLISION,MEDIUM,69.72,True
00:38.0,9,22,NEARBY_COLLISION,MEDIUM,56.61,True
00:38.0,9,23,NEARBY_COLLISION,MEDIUM,87.21,True
00:38.0,0,25,NEARBY_COLLISION,MEDIUM,32.55,True
00:38.0,9,25,NEARBY_COLLISION,MEDIUM,14.93,True
00:38.0,9,3,NEARBY_COLLISION,MEDIUM,90.66,True
00:38.0,9,33,NEARBY_COLLISION,MEDIUM,88.20,True
00:38.0,0,34,NEARBY_COLLISION,MEDIUM,50.30,True
00:38.0,9,34,NEARBY_COLLISION,MEDIUM,35.80,True
00:38.0,0,37,NEARBY_COLLISION,MEDIUM,90.72,True
00:38.0,0,39,NEARBY_COLLISION,MEDIUM,20.86,True
00:38.0,9,39,NEARBY_COLLISION,MEDIUM,43.85,True
00:38.0,0,42,NEARBY_COLLISION,MEDIUM,83.94,True
00:38.0,9,42,NEARBY_COLLISION,MEDIUM,91.80,True
00:38.0,9,44,NEARBY_COLLISION,MEDIUM,88.52,True
00:38.0,0,47,NEARBY_COLLISION,MEDIUM,55.61,True
00:38.0,9,47,NEARBY_COLLISION,MEDIUM,36.62,True
00:38.0,10,38,COLLISION_WARNING,HIGH,16.75,True
00:38.0,38,10,COLLISION_WARNING,HIGH,16.75,True
00:38.0,10,18,NEARBY_COLLISION,HIGH,86.80,True
00:38.0,38,18,NEARBY_COLLISION,HIGH,70.58,True
00:38.0,10,26,NEARBY_COLLISION,HIGH,25.05,False
00:38.0,38,26,NEARBY_COLLISION,HIGH,41.62,True
00:38.0,10,32,NEARBY_COLLISION,HIGH,47.82,True
00:38.0,38,32,NEARBY_COLLISION,HIGH,50.98,True
00:38.0,10,36,NEARBY_COLLISION,HIGH,97.51,True
00:38.0,14,7,COLLISION_WARNING,HIGH,11.17,True
00:38.0,7,14,COLLISION_WARNING,HIGH,11.17,True
00:38.0,14,15,NEARBY_COLLISION,HIGH,89.28,True
00:38.0,14,16,NEARBY_COLLISION,HIGH,94.25,True
00:38.0,7,16,NEARBY_COLLISION,HIGH,95.26,True
00:38.0,14,31,NEARBY_COLLISION,HIGH,39.07,True
00:38.0,7,31,NEARBY_COLLISION,HIGH,49.65,True
00:38.0,14,5,NEARBY_COLLISION,HIGH,18.38,True
00:38.0,7,5,NEARBY_COLLISION,HIGH,8.31,True
00:38.0,20,9,COLLISION_WARNING,MEDIUM,13.22,True
00:38.0,9,20,COLLISION_WARNING,MEDIUM,13.22,True
00:38.0,20,0,NEARBY_COLLISION,MEDIUM,12.37,True
00:38.0,9,0,NEARBY_COLLISION,MEDIUM,23.41,True
00:38.0,9,12,NEARBY_COLLISION,MEDIUM,91.70,True
00:38.0,20,22,NEARBY_COLLISION,MEDIUM,66.99,True
00:38.0,9,22,NEARBY_COLLISION,MEDIUM,56.61,True
00:38.0,20,23,NEARBY_COLLISION,MEDIUM,97.90,True
00:38.0,9,23,NEARBY_COLLISION,MEDIUM,87.21,True
00:38.0,20,25,NEARBY_COLLISION,MEDIUM,20.18,True
